age,job,marital,education,race,default,balance,housing,contact,duration,contactndays,gender ,signed up
27,services,married,secondary,,no,15,yes,unknown,167,-1,,0
33,technician,married,secondary,,no,832,yes,unknown,246,-1,,0
53,admin.,divorced,secondary,,no,2647,yes,cellular,494,-1,,0
38,admin.,married,secondary,,no,1283,yes,cellular,60,-1,,0
35,blue-collar,married,secondary,,no,1615,yes,cellular,1051,-1,,0
41,admin.,divorced,tertiary,,no,861,yes,cellular,108,-1,,0
39,management,married,secondary,,no,0,yes,cellular,63,-1,,0
52,technician,married,unknown,,no,133,yes,unknown,253,-1,,0
29,admin.,single,tertiary,,no,200,yes,cellular,195,357,,0
37,blue-collar,married,secondary,,no,56,yes,cellular,46,285,,0
39,blue-collar,divorced,primary,,no,4168,yes,unknown,172,-1,,0
32,blue-collar,married,primary,,no,2,yes,cellular,180,284,,0
48,services,divorced,secondary,,no,62,yes,cellular,561,-1,,0
48,admin.,married,secondary,,no,1096,yes,unknown,213,-1,,0
45,blue-collar,married,tertiary,,no,47,yes,cellular,1972,-1,,0
54,retired,divorced,tertiary,,no,185,yes,telephone,413,-1,,0
32,blue-collar,single,secondary,,no,301,yes,unknown,395,-1,,0
33,management,single,tertiary,,no,102,yes,cellular,199,-1,,0
27,management,single,tertiary,,no,438,yes,cellular,10,-1,,0
35,services,divorced,secondary,,no,78,yes,telephone,630,371,,0
55,management,single,tertiary,,no,6507,yes,cellular,109,-1,,0
32,admin.,single,secondary,,no,299,yes,cellular,177,348,,0
32,services,married,secondary,,no,-489,yes,cellular,93,180,,0
53,technician,married,primary,,no,70,yes,telephone,11,-1,,0
24,technician,single,secondary,,no,84,yes,unknown,570,-1,,0
39,blue-collar,single,secondary,,no,4286,yes,unknown,1376,-1,,0
33,management,married,tertiary,,no,11149,yes,unknown,418,-1,,0
27,technician,single,secondary,,no,218,yes,cellular,1462,352,,0
31,technician,married,tertiary,,no,4315,yes,unknown,359,-1,,0
59,retired,divorced,primary,,no,47,yes,telephone,110,374,,0
30,admin.,single,secondary,,no,914,yes,cellular,524,272,,1
36,blue-collar,married,secondary,,no,1383,yes,telephone,16,-1,,0
34,services,divorced,secondary,,no,5934,yes,cellular,82,-1,,0
40,management,single,tertiary,,no,2784,yes,unknown,181,-1,,0
32,blue-collar,single,secondary,,no,235,yes,cellular,482,-1,,0
36,management,divorced,tertiary,,no,102,yes,cellular,114,-1,,0
52,services,married,secondary,,no,517,yes,unknown,180,-1,,0
34,management,married,tertiary,,no,2594,yes,cellular,161,-1,,0
28,technician,single,secondary,,no,1405,yes,cellular,605,-1,,0
41,blue-collar,married,secondary,,no,290,yes,unknown,240,-1,,0
32,blue-collar,married,secondary,,no,210,yes,cellular,308,364,,0
41,services,married,tertiary,,no,412,yes,unknown,154,-1,,0
29,blue-collar,single,secondary,,no,-167,yes,unknown,361,-1,,0
38,management,married,tertiary,,no,1198,yes,cellular,63,-1,,0
30,blue-collar,married,secondary,,no,458,yes,unknown,177,-1,,0
49,services,married,secondary,,no,486,yes,unknown,43,-1,,0
33,entrepreneur,married,primary,,no,165,yes,unknown,218,-1,,0
42,management,divorced,tertiary,,no,357,yes,cellular,39,-1,,0
30,blue-collar,divorced,primary,,no,511,yes,cellular,157,-1,,0
36,admin.,single,secondary,,no,206,yes,unknown,183,-1,,0
27,blue-collar,married,unknown,,no,409,yes,cellular,525,-1,,1
27,blue-collar,single,secondary,,no,228,yes,unknown,186,-1,,0
36,technician,single,secondary,,no,2511,yes,cellular,700,-1,,1
45,blue-collar,married,secondary,,no,2644,yes,cellular,36,-1,,0
33,blue-collar,married,secondary,,no,-77,yes,cellular,151,-1,,0
29,management,married,tertiary,,no,103,yes,cellular,368,336,,0
37,management,married,tertiary,,no,785,yes,cellular,219,-1,,0
47,management,married,secondary,,no,-521,yes,cellular,148,-1,,0
46,blue-collar,single,secondary,,no,0,yes,cellular,120,-1,,0
34,blue-collar,married,secondary,,no,-100,yes,unknown,109,-1,,0
26,admin.,married,tertiary,,no,685,yes,unknown,346,-1,,0
27,blue-collar,divorced,secondary,,no,1,yes,cellular,116,-1,,0
29,admin.,married,secondary,,no,36,yes,unknown,126,-1,,0
36,services,married,primary,,no,413,yes,telephone,84,-1,,0
32,student,single,unknown,,no,1583,yes,unknown,57,-1,,0
43,management,single,tertiary,,no,690,yes,unknown,58,-1,,0
31,blue-collar,married,secondary,,no,360,yes,unknown,395,-1,,0
35,technician,single,tertiary,,no,13460,yes,cellular,1068,-1,,1
36,blue-collar,married,primary,,no,994,yes,cellular,154,356,,0
32,blue-collar,single,secondary,,no,123,yes,cellular,329,-1,,0
38,technician,married,tertiary,,no,2453,yes,cellular,108,-1,,0
50,technician,married,secondary,,no,59,yes,cellular,57,-1,,0
45,services,single,secondary,,no,-139,yes,unknown,663,-1,,0
32,technician,single,secondary,,no,1819,yes,cellular,62,340,,0
31,management,single,tertiary,,no,74,yes,cellular,13,-1,,0
31,blue-collar,married,unknown,,no,-120,yes,cellular,231,-1,,0
34,housemaid,single,secondary,,no,1408,yes,unknown,245,-1,,0
51,housemaid,married,primary,,no,0,yes,telephone,191,-1,,0
55,blue-collar,married,unknown,,no,-102,yes,unknown,35,-1,,0
37,unemployed,single,tertiary,,yes,0,yes,cellular,108,-1,,0
35,blue-collar,married,secondary,,no,2926,yes,cellular,182,292,,0
33,management,single,tertiary,,no,59,yes,cellular,215,-1,,0
39,blue-collar,married,primary,,no,295,yes,unknown,38,-1,,0
31,entrepreneur,single,tertiary,,yes,-405,yes,cellular,846,100,,0
38,blue-collar,married,secondary,,no,502,yes,unknown,209,-1,,0
50,blue-collar,married,primary,,no,231,yes,unknown,171,-1,,0
44,blue-collar,single,unknown,,no,2167,yes,unknown,1273,-1,,0
29,blue-collar,married,primary,,no,10191,yes,cellular,282,-1,,0
34,blue-collar,married,secondary,,no,398,yes,cellular,161,-1,,0
33,management,married,tertiary,,no,114,yes,cellular,207,-1,,0
36,admin.,married,secondary,,no,788,yes,cellular,403,345,,0
42,blue-collar,married,secondary,,no,2256,yes,unknown,315,-1,,0
35,blue-collar,married,secondary,,no,0,yes,unknown,1056,-1,,0
35,technician,married,secondary,,no,118,yes,unknown,236,-1,,0
31,admin.,single,tertiary,,no,-218,yes,unknown,227,-1,,0
51,services,single,secondary,,no,516,yes,cellular,370,363,,0
36,management,married,tertiary,,no,502,yes,unknown,509,-1,,0
30,management,single,secondary,,no,293,yes,cellular,232,253,,0
31,services,divorced,secondary,,no,81,yes,cellular,139,-1,,0
55,services,divorced,secondary,,no,141,yes,unknown,262,-1,,0
31,blue-collar,single,secondary,,no,2597,yes,unknown,189,-1,,0
32,technician,married,secondary,,no,587,yes,unknown,203,-1,,0
59,retired,divorced,primary,,no,137,yes,unknown,66,-1,,0
61,retired,married,secondary,,no,76,yes,cellular,195,-1,,0
30,management,single,secondary,,no,3259,yes,cellular,495,-1,,0
37,housemaid,married,secondary,,no,589,yes,cellular,335,-1,,0
33,blue-collar,married,secondary,,no,-260,yes,cellular,224,-1,,0
40,management,married,tertiary,,no,198,yes,cellular,214,364,,0
34,blue-collar,married,secondary,,no,103,yes,unknown,956,-1,,0
33,services,married,secondary,,no,-384,yes,cellular,125,-1,,0
52,blue-collar,married,primary,,no,241,yes,unknown,729,-1,,0
28,management,single,secondary,,no,311,yes,unknown,23,-1,,0
46,services,married,secondary,,no,22,yes,cellular,153,197,,0
35,blue-collar,married,secondary,,no,-339,yes,unknown,389,-1,,0
31,blue-collar,married,primary,,no,352,yes,unknown,97,-1,,0
41,blue-collar,single,primary,,no,0,yes,unknown,522,-1,,0
37,blue-collar,married,secondary,,no,685,yes,unknown,968,-1,,0
40,blue-collar,married,secondary,,no,877,yes,unknown,207,-1,,0
30,management,divorced,tertiary,,no,726,yes,cellular,24,-1,,0
28,blue-collar,married,unknown,,no,52,yes,unknown,226,-1,,0
56,blue-collar,married,primary,,no,420,yes,unknown,76,-1,,0
35,self-employed,single,secondary,,no,271,yes,unknown,68,-1,,0
40,blue-collar,married,primary,,no,328,yes,cellular,112,-1,,0
57,retired,married,primary,,no,3123,yes,unknown,178,-1,,0
35,admin.,single,tertiary,,no,-162,yes,unknown,119,-1,,0
54,blue-collar,married,primary,,no,2281,yes,unknown,158,-1,,0
30,management,married,tertiary,,no,1882,yes,cellular,249,-1,,0
32,self-employed,single,tertiary,,no,386,yes,cellular,482,-1,,1
47,technician,married,secondary,,no,-59,yes,cellular,502,343,,0
31,admin.,married,secondary,,no,8784,yes,unknown,63,-1,,0
35,management,divorced,tertiary,,no,3751,yes,cellular,75,-1,,0
36,technician,single,tertiary,,no,162,yes,unknown,216,-1,,0
26,admin.,single,secondary,,no,66,yes,cellular,451,339,,0
45,services,married,secondary,,no,770,yes,cellular,114,-1,,0
28,admin.,single,secondary,,no,242,yes,cellular,256,349,,0
25,management,single,tertiary,,no,1,yes,cellular,9,-1,,0
44,self-employed,married,unknown,,no,680,yes,telephone,84,-1,,0
34,blue-collar,single,secondary,,no,1698,yes,unknown,39,-1,,0
47,services,married,secondary,,no,311,yes,cellular,238,301,,0
34,technician,divorced,secondary,,no,1107,yes,unknown,345,-1,,0
39,management,single,secondary,,no,113,yes,telephone,23,-1,,0
36,admin.,married,secondary,,no,304,yes,cellular,249,-1,,0
37,entrepreneur,married,tertiary,,no,342,yes,unknown,212,-1,,0
39,technician,married,secondary,,no,1,yes,unknown,506,-1,,0
38,management,married,tertiary,,no,119,yes,unknown,568,-1,,1
34,blue-collar,married,secondary,,yes,-745,yes,cellular,131,-1,,0
49,services,single,secondary,,no,459,yes,unknown,58,-1,,0
24,management,single,secondary,,no,653,yes,unknown,247,-1,,0
46,management,divorced,secondary,,no,145,yes,cellular,113,270,,0
58,management,married,primary,,no,320,yes,unknown,171,-1,,0
33,entrepreneur,married,tertiary,,no,1145,yes,cellular,92,-1,,0
33,blue-collar,single,secondary,,no,5,yes,cellular,188,-1,,0
31,admin.,single,secondary,,no,554,yes,cellular,80,6,,0
33,management,married,tertiary,,no,808,yes,cellular,12,-1,,0
30,services,single,secondary,,no,20,yes,cellular,404,340,,0
55,services,married,secondary,,no,761,yes,telephone,28,-1,,0
34,technician,single,secondary,,no,475,yes,cellular,538,-1,,0
44,blue-collar,married,unknown,,no,146,yes,unknown,483,-1,,1
33,technician,single,tertiary,,no,149,yes,cellular,424,182,,1
37,admin.,married,secondary,,no,641,yes,unknown,42,-1,,0
25,student,single,secondary,,no,963,yes,cellular,28,-1,,0
39,admin.,single,secondary,,no,782,yes,cellular,162,28,,0
51,technician,divorced,secondary,,no,0,yes,unknown,463,-1,,0
33,management,single,secondary,,no,239,yes,cellular,47,-1,,0
56,blue-collar,married,unknown,,no,665,yes,unknown,109,-1,,0
57,blue-collar,married,secondary,,no,5935,yes,unknown,258,-1,,0
32,management,single,tertiary,,no,2974,yes,cellular,169,-1,,0
32,blue-collar,married,secondary,,no,335,yes,cellular,240,370,,0
30,blue-collar,married,primary,,no,4,yes,unknown,32,-1,,0
58,housemaid,married,primary,,no,11,yes,unknown,90,-1,,0
43,blue-collar,married,unknown,,no,285,yes,cellular,22,-1,,0
49,admin.,divorced,secondary,,no,333,yes,unknown,36,-1,,0
55,entrepreneur,divorced,secondary,,no,538,yes,cellular,306,67,,0
41,services,married,unknown,,no,394,yes,cellular,52,-1,,0
48,technician,single,tertiary,,no,-551,yes,cellular,168,-1,,0
36,services,single,secondary,,no,5315,yes,cellular,43,-1,,0
26,services,single,secondary,,no,-481,yes,cellular,595,-1,,0
46,services,married,unknown,,no,854,yes,cellular,478,-1,,0
38,blue-collar,single,unknown,,no,1146,yes,unknown,84,-1,,0
35,blue-collar,single,primary,,no,-4,yes,cellular,178,-1,,0
28,technician,single,secondary,,no,618,yes,cellular,281,-1,,0
28,blue-collar,single,secondary,,no,524,yes,cellular,554,-1,,1
42,unemployed,married,secondary,,no,583,yes,unknown,153,-1,,0
43,blue-collar,married,primary,,no,3064,yes,cellular,2453,-1,,1
55,admin.,married,tertiary,,no,59,yes,cellular,51,305,,0
32,technician,married,secondary,,no,79,yes,cellular,417,-1,,0
27,services,single,secondary,,no,437,yes,unknown,275,-1,,0
30,technician,single,secondary,,no,156,yes,cellular,157,363,,0
27,unemployed,single,secondary,,no,0,yes,cellular,153,-1,,0
40,technician,married,secondary,,yes,-432,yes,cellular,1464,-1,,0
38,blue-collar,married,secondary,,no,-367,yes,cellular,354,-1,,0
35,blue-collar,married,secondary,,no,89,yes,unknown,145,-1,,0
32,blue-collar,married,primary,,no,39,yes,cellular,128,-1,,0
39,blue-collar,married,primary,,no,780,yes,unknown,311,-1,,0
38,housemaid,married,tertiary,,no,5669,yes,unknown,31,-1,,0
34,management,married,secondary,,yes,879,yes,cellular,712,344,,1
26,technician,single,secondary,,no,84,yes,cellular,70,-1,,0
34,management,single,tertiary,,no,76,yes,cellular,747,371,,1
42,services,single,secondary,,no,-193,yes,cellular,1805,-1,,0
37,blue-collar,single,secondary,,no,111,yes,unknown,217,-1,,0
22,admin.,single,secondary,,no,-1,yes,unknown,136,-1,,0
38,management,single,tertiary,,no,93,yes,unknown,394,-1,,0
37,management,married,tertiary,,no,569,yes,unknown,92,-1,,0
32,services,married,secondary,,no,255,yes,unknown,86,-1,,0
28,blue-collar,single,secondary,,no,2528,yes,cellular,190,-1,,0
46,services,divorced,secondary,,no,778,yes,unknown,579,-1,,0
31,management,married,tertiary,,no,272,yes,cellular,174,-1,,0
59,retired,married,secondary,,no,-313,yes,unknown,407,-1,,0
23,blue-collar,married,secondary,,no,-295,yes,cellular,411,323,,0
41,blue-collar,married,secondary,,no,0,yes,cellular,182,-1,,0
46,admin.,divorced,secondary,,no,984,yes,cellular,181,369,,0
35,blue-collar,single,secondary,,no,41,yes,cellular,14,-1,,0
36,management,single,tertiary,,no,4,yes,cellular,529,61,,0
36,blue-collar,married,primary,,no,-255,yes,unknown,187,-1,,0
33,technician,married,secondary,,no,956,yes,cellular,120,-1,,0
49,entrepreneur,married,tertiary,,no,313,yes,cellular,42,188,,0
35,admin.,married,secondary,,no,1,yes,cellular,112,-1,,0
38,blue-collar,single,secondary,,no,13156,yes,cellular,291,331,,0
34,entrepreneur,single,tertiary,,no,714,yes,unknown,166,-1,,0
33,management,divorced,tertiary,,no,219,yes,cellular,93,301,,0
57,technician,married,tertiary,,no,0,yes,cellular,142,-1,,0
37,admin.,married,unknown,,no,892,yes,cellular,269,-1,,0
42,management,married,tertiary,,no,831,yes,cellular,455,-1,,0
43,self-employed,married,primary,,no,66,yes,unknown,175,-1,,0
49,services,married,secondary,,no,245,yes,unknown,318,-1,,0
35,unemployed,single,secondary,,no,3854,yes,cellular,132,-1,,0
51,blue-collar,married,primary,,no,-637,yes,cellular,233,-1,,0
40,entrepreneur,married,primary,,no,3676,yes,unknown,101,-1,,0
25,services,single,secondary,,no,54,yes,unknown,318,-1,,0
26,blue-collar,single,secondary,,no,18,yes,cellular,579,-1,,0
53,services,married,secondary,,no,-2,yes,cellular,144,-1,,0
39,admin.,married,primary,,no,-439,yes,unknown,347,-1,,0
55,housemaid,married,primary,,no,1563,yes,cellular,128,-1,,0
33,admin.,married,tertiary,,no,235,yes,cellular,185,-1,,0
50,management,single,tertiary,,no,1098,yes,cellular,286,-1,,0
30,admin.,divorced,secondary,,no,55,yes,cellular,177,-1,,0
30,management,single,tertiary,,no,63,yes,cellular,260,320,,0
50,blue-collar,married,primary,,no,370,yes,telephone,39,-1,,0
32,management,married,secondary,,no,6217,yes,unknown,486,-1,,0
25,admin.,single,secondary,,no,0,yes,cellular,461,-1,,0
39,technician,married,secondary,,no,49,yes,cellular,379,-1,,0
42,management,married,tertiary,,no,783,yes,cellular,77,128,,0
36,management,single,tertiary,,no,7506,yes,cellular,839,188,,1
33,blue-collar,married,secondary,,no,3605,yes,cellular,308,-1,,0
39,admin.,married,secondary,,no,272,yes,cellular,199,234,,0
30,technician,married,secondary,,no,274,yes,cellular,97,-1,,0
52,retired,married,primary,,no,752,yes,telephone,339,347,,0
34,blue-collar,single,unknown,,no,129,yes,cellular,295,200,,1
41,services,married,primary,,no,299,yes,unknown,72,-1,,0
40,services,single,secondary,,no,2284,yes,telephone,100,-1,,0
46,entrepreneur,married,secondary,,no,145,yes,cellular,236,-1,,0
37,blue-collar,married,secondary,,no,590,yes,cellular,37,343,,0
32,admin.,married,secondary,,no,0,yes,cellular,524,-1,,0
39,blue-collar,married,secondary,,no,462,yes,cellular,590,-1,,1
44,technician,single,secondary,,no,285,yes,cellular,373,-1,,0
39,entrepreneur,married,secondary,,no,580,yes,unknown,323,-1,,0
36,unemployed,married,tertiary,,no,7222,yes,cellular,86,-1,,0
29,management,single,tertiary,,no,54,yes,unknown,257,-1,,0
34,management,married,tertiary,,no,3301,yes,cellular,485,227,,1
41,management,married,tertiary,,no,1468,yes,cellular,237,-1,,1
50,services,married,secondary,,no,517,yes,unknown,420,-1,,0
29,management,single,tertiary,,no,-158,yes,unknown,399,-1,,0
32,blue-collar,married,secondary,,no,38,yes,unknown,368,-1,,0
36,blue-collar,married,secondary,,no,0,yes,telephone,91,170,,0
42,management,married,tertiary,,no,1435,yes,cellular,1148,-1,,1
41,management,married,tertiary,,no,285,yes,cellular,90,147,,0
39,services,single,secondary,,no,0,yes,cellular,286,-1,,0
42,blue-collar,married,secondary,,no,-355,yes,unknown,939,-1,,0
53,blue-collar,married,secondary,,yes,20,yes,cellular,273,-1,,0
35,technician,single,tertiary,,no,1362,yes,unknown,230,-1,,0
38,admin.,divorced,secondary,,no,19,yes,unknown,604,-1,,1
39,blue-collar,single,secondary,,no,0,yes,cellular,722,-1,,0
33,admin.,married,secondary,,no,1077,yes,cellular,432,374,,0
32,services,divorced,secondary,,no,453,yes,cellular,329,150,,0
40,blue-collar,divorced,secondary,,no,94,yes,cellular,121,245,,0
59,services,divorced,primary,,no,6290,yes,cellular,19,-1,,0
28,blue-collar,married,secondary,,no,225,yes,unknown,866,-1,,0
24,admin.,single,secondary,,no,1235,yes,unknown,76,-1,,0
58,retired,married,secondary,,no,-172,yes,unknown,300,-1,,0
27,admin.,married,secondary,,no,0,yes,cellular,157,-1,,0
25,self-employed,single,secondary,,no,1242,yes,unknown,615,-1,,1
34,technician,married,tertiary,,no,178,yes,cellular,85,-1,,0
48,entrepreneur,married,secondary,,no,104,yes,cellular,55,-1,,0
41,blue-collar,married,primary,,no,254,yes,cellular,25,309,,0
38,entrepreneur,married,tertiary,,no,1110,yes,cellular,888,183,,1
44,blue-collar,married,primary,,no,412,yes,unknown,56,-1,,0
41,entrepreneur,married,secondary,,no,2959,yes,telephone,110,-1,,0
26,management,married,primary,,no,1349,yes,unknown,275,-1,,0
51,retired,married,primary,,no,34,yes,cellular,69,-1,,0
